hs6_code,ucc_code,ucc_description,map_weight,confidence_level
722540,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.0478,MEDIUM
722540,320150,OUTDOOR EQUIPMENT,0.0478,MEDIUM
722540,600410,CAMPING EQUIPMENT,0.0478,MEDIUM
722540,610120,PLAYGROUND EQUIPMENT,0.0478,MEDIUM
722540,610230,PHOTOGRAPHIC EQUIPMENT,0.0478,MEDIUM
722540,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.0478,MEDIUM
722540,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.0478,MEDIUM
722540,170533,SPORTS DRINKS,0.0478,MEDIUM
722540,310332,SOUND EQUIPMENT ACCESSORIES,0.0369,MEDIUM-LOW
722540,320140,LAUNDRY AND CLEANING EQUIPMENT,0.0369,MEDIUM-LOW
722540,600420,HUNTING AND FISHING EQUIPMENT,0.0369,MEDIUM-LOW
722540,320410,LAWN AND GARDEN EQUIPMENT,0.0369,MEDIUM-LOW
722540,620121,FEES FOR PARTICIPANT SPORTS,0.0369,MEDIUM-LOW
722540,240123,TOOLS AND EQUIPMENT FOR PAINTING AND,0.0369,MEDIUM-LOW
722540,240213,MATERIALS AND EQUIPMENT FOR ROOF AND GUTTERS,0.0369,MEDIUM-LOW
722550,600901,WATER SPORTS EQUIPMENT,0.0838,HIGH
722550,600902,OTHER SPORTS EQUIPMENT,0.0838,HIGH
722550,320130,INFANTS'' EQUIPMENT,0.0803,HIGH
722550,600430,WINTER SPORTS EQUIPMENT,0.0621,MEDIUM-HIGH
722550,310331,MISCELLANEOUS SOUND EQUIPMENT,0.0477,MEDIUM
722550,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.0477,MEDIUM
722550,320150,OUTDOOR EQUIPMENT,0.0477,MEDIUM
722550,600410,CAMPING EQUIPMENT,0.0477,MEDIUM
722550,610120,PLAYGROUND EQUIPMENT,0.0477,MEDIUM
722550,610230,PHOTOGRAPHIC EQUIPMENT,0.0477,MEDIUM
722550,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.0477,MEDIUM
722550,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.0477,MEDIUM
722550,170533,SPORTS DRINKS,0.0477,MEDIUM
722550,660210,"SCHOOL BOOKS, SUPPLIES, EQUIPMENT FOR ELEMENTARY, HIGH",0.0403,MEDIUM
722550,310332,SOUND EQUIPMENT ACCESSORIES,0.0368,MEDIUM-LOW
722550,320140,LAUNDRY AND CLEANING EQUIPMENT,0.0368,MEDIUM-LOW
722550,600420,HUNTING AND FISHING EQUIPMENT,0.0368,MEDIUM-LOW
722550,320410,LAWN AND GARDEN EQUIPMENT,0.0368,MEDIUM-LOW
722550,620121,FEES FOR PARTICIPANT SPORTS,0.0368,MEDIUM-LOW
722550,240123,TOOLS AND EQUIPMENT FOR PAINTING AND,0.0368,MEDIUM-LOW
722691,600901,WATER SPORTS EQUIPMENT,0.0845,HIGH
722691,600902,OTHER SPORTS EQUIPMENT,0.0845,HIGH
722691,320130,INFANTS'' EQUIPMENT,0.0804,HIGH
722691,600430,WINTER SPORTS EQUIPMENT,0.0628,MEDIUM-HIGH
722691,310331,MISCELLANEOUS SOUND EQUIPMENT,0.0477,MEDIUM
722691,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.0477,MEDIUM
722691,320150,OUTDOOR EQUIPMENT,0.0477,MEDIUM
722691,600410,CAMPING EQUIPMENT,0.0477,MEDIUM
722691,610120,PLAYGROUND EQUIPMENT,0.0477,MEDIUM
722691,610230,PHOTOGRAPHIC EQUIPMENT,0.0477,MEDIUM
722691,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.0477,MEDIUM
722691,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.0477,MEDIUM
722691,170533,SPORTS DRINKS,0.0477,MEDIUM
722691,310332,SOUND EQUIPMENT ACCESSORIES,0.0368,MEDIUM-LOW
722691,320140,LAUNDRY AND CLEANING EQUIPMENT,0.0368,MEDIUM-LOW
722691,600420,HUNTING AND FISHING EQUIPMENT,0.0368,MEDIUM-LOW
722691,320410,LAWN AND GARDEN EQUIPMENT,0.0368,MEDIUM-LOW
722691,620121,FEES FOR PARTICIPANT SPORTS,0.0368,MEDIUM-LOW
722691,240123,TOOLS AND EQUIPMENT FOR PAINTING AND,0.0368,MEDIUM-LOW
722691,240213,MATERIALS AND EQUIPMENT FOR ROOF AND GUTTERS,0.0368,MEDIUM-LOW
722692,600901,WATER SPORTS EQUIPMENT,0.0847,HIGH
722692,600902,OTHER SPORTS EQUIPMENT,0.0847,HIGH
722692,320130,INFANTS'' EQUIPMENT,0.0804,HIGH
722692,600430,WINTER SPORTS EQUIPMENT,0.063,MEDIUM-HIGH
722692,310331,MISCELLANEOUS SOUND EQUIPMENT,0.0477,MEDIUM
722692,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.0477,MEDIUM
722692,320150,OUTDOOR EQUIPMENT,0.0477,MEDIUM
722692,600410,CAMPING EQUIPMENT,0.0477,MEDIUM
722692,610120,PLAYGROUND EQUIPMENT,0.0477,MEDIUM
722692,610230,PHOTOGRAPHIC EQUIPMENT,0.0477,MEDIUM
722692,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.0477,MEDIUM
722692,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.0477,MEDIUM
722692,170533,SPORTS DRINKS,0.0477,MEDIUM
722692,310332,SOUND EQUIPMENT ACCESSORIES,0.0368,MEDIUM-LOW
722692,320140,LAUNDRY AND CLEANING EQUIPMENT,0.0368,MEDIUM-LOW
722692,600420,HUNTING AND FISHING EQUIPMENT,0.0368,MEDIUM-LOW
722692,320410,LAWN AND GARDEN EQUIPMENT,0.0368,MEDIUM-LOW
722692,620121,FEES FOR PARTICIPANT SPORTS,0.0368,MEDIUM-LOW
722692,240123,TOOLS AND EQUIPMENT FOR PAINTING AND,0.0368,MEDIUM-LOW
722692,240213,MATERIALS AND EQUIPMENT FOR ROOF AND GUTTERS,0.0368,MEDIUM-LOW
722790,600901,WATER SPORTS EQUIPMENT,0.0835,HIGH
722790,600902,OTHER SPORTS EQUIPMENT,0.0835,HIGH
722790,320130,INFANTS'' EQUIPMENT,0.0808,HIGH
722790,600430,WINTER SPORTS EQUIPMENT,0.0616,MEDIUM-HIGH
722790,310331,MISCELLANEOUS SOUND EQUIPMENT,0.048,MEDIUM
722790,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.048,MEDIUM
722790,320150,OUTDOOR EQUIPMENT,0.048,MEDIUM
722790,600410,CAMPING EQUIPMENT,0.048,MEDIUM
722790,610120,PLAYGROUND EQUIPMENT,0.048,MEDIUM
722790,610230,PHOTOGRAPHIC EQUIPMENT,0.048,MEDIUM
722790,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.048,MEDIUM
722790,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.048,MEDIUM
722790,170533,SPORTS DRINKS,0.048,MEDIUM
722790,310332,SOUND EQUIPMENT ACCESSORIES,0.037,MEDIUM-LOW
722790,320140,LAUNDRY AND CLEANING EQUIPMENT,0.037,MEDIUM-LOW
722790,600420,HUNTING AND FISHING EQUIPMENT,0.037,MEDIUM-LOW
722790,320410,LAWN AND GARDEN EQUIPMENT,0.037,MEDIUM-LOW
722790,620121,FEES FOR PARTICIPANT SPORTS,0.037,MEDIUM-LOW
722790,240123,TOOLS AND EQUIPMENT FOR PAINTING AND,0.037,MEDIUM-LOW
722790,240213,MATERIALS AND EQUIPMENT FOR ROOF AND GUTTERS,0.037,MEDIUM-LOW
722830,600901,WATER SPORTS EQUIPMENT,0.0841,HIGH
722830,600902,OTHER SPORTS EQUIPMENT,0.0841,HIGH
722830,320130,INFANTS'' EQUIPMENT,0.0806,HIGH
722830,600430,WINTER SPORTS EQUIPMENT,0.0623,MEDIUM-HIGH
722830,310331,MISCELLANEOUS SOUND EQUIPMENT,0.0478,MEDIUM
722830,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.0478,MEDIUM
722830,320150,OUTDOOR EQUIPMENT,0.0478,MEDIUM
722830,600410,CAMPING EQUIPMENT,0.0478,MEDIUM
722830,610120,PLAYGROUND EQUIPMENT,0.0478,MEDIUM
722830,610230,PHOTOGRAPHIC EQUIPMENT,0.0478,MEDIUM
722830,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.0478,MEDIUM
722830,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.0478,MEDIUM
722830,170533,SPORTS DRINKS,0.0478,MEDIUM
722830,310332,SOUND EQUIPMENT ACCESSORIES,0.0369,MEDIUM-LOW
722830,320140,LAUNDRY AND CLEANING EQUIPMENT,0.0369,MEDIUM-LOW
722830,600420,HUNTING AND FISHING EQUIPMENT,0.0369,MEDIUM-LOW
722830,320410,LAWN AND GARDEN EQUIPMENT,0.0369,MEDIUM-LOW
722830,620121,FEES FOR PARTICIPANT SPORTS,0.0369,MEDIUM-LOW
722830,240123,TOOLS AND EQUIPMENT FOR PAINTING AND,0.0369,MEDIUM-LOW
722830,240213,MATERIALS AND EQUIPMENT FOR ROOF AND GUTTERS,0.0369,MEDIUM-LOW
722850,030310,ROUND ROAST,0.25,MEDIUM-LOW
722850,030510,ROUND STEAK,0.25,MEDIUM-LOW
722850,600901,WATER SPORTS EQUIPMENT,0.0424,HIGH
722850,600902,OTHER SPORTS EQUIPMENT,0.0424,HIGH
722850,320130,INFANTS'' EQUIPMENT,0.0402,HIGH
722850,600430,WINTER SPORTS EQUIPMENT,0.0315,MEDIUM-HIGH
722850,310331,MISCELLANEOUS SOUND EQUIPMENT,0.0239,MEDIUM
722850,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.0239,MEDIUM
722850,320150,OUTDOOR EQUIPMENT,0.0239,MEDIUM
722850,600410,CAMPING EQUIPMENT,0.0239,MEDIUM
722850,610120,PLAYGROUND EQUIPMENT,0.0239,MEDIUM
722850,610230,PHOTOGRAPHIC EQUIPMENT,0.0239,MEDIUM
722850,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.0239,MEDIUM
722850,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.0239,MEDIUM
722850,170533,SPORTS DRINKS,0.0239,MEDIUM
722850,310332,SOUND EQUIPMENT ACCESSORIES,0.0184,MEDIUM-LOW
722850,320140,LAUNDRY AND CLEANING EQUIPMENT,0.0184,MEDIUM-LOW
722850,600420,HUNTING AND FISHING EQUIPMENT,0.0184,MEDIUM-LOW
722850,320410,LAWN AND GARDEN EQUIPMENT,0.0184,MEDIUM-LOW
722850,620121,FEES FOR PARTICIPANT SPORTS,0.0184,MEDIUM-LOW
722850,240123,TOOLS AND EQUIPMENT FOR PAINTING AND,0.0184,MEDIUM-LOW
722850,240213,MATERIALS AND EQUIPMENT FOR ROOF AND GUTTERS,0.0184,MEDIUM-LOW
722860,600901,WATER SPORTS EQUIPMENT,0.0868,HIGH
722860,600902,OTHER SPORTS EQUIPMENT,0.0868,HIGH
722860,320130,INFANTS'' EQUIPMENT,0.0797,HIGH
722860,600430,WINTER SPORTS EQUIPMENT,0.0651,MEDIUM-HIGH
722860,310331,MISCELLANEOUS SOUND EQUIPMENT,0.0473,MEDIUM
722860,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.0473,MEDIUM
722860,320150,OUTDOOR EQUIPMENT,0.0473,MEDIUM
722860,600410,CAMPING EQUIPMENT,0.0473,MEDIUM
722860,610120,PLAYGROUND EQUIPMENT,0.0473,MEDIUM
722860,610230,PHOTOGRAPHIC EQUIPMENT,0.0473,MEDIUM
722860,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.0473,MEDIUM
722860,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.0473,MEDIUM
722860,170533,SPORTS DRINKS,0.0473,MEDIUM
722860,310332,SOUND EQUIPMENT ACCESSORIES,0.0365,MEDIUM-LOW
722860,320140,LAUNDRY AND CLEANING EQUIPMENT,0.0365,MEDIUM-LOW
722860,600420,HUNTING AND FISHING EQUIPMENT,0.0365,MEDIUM-LOW
722860,320410,LAWN AND GARDEN EQUIPMENT,0.0365,MEDIUM-LOW
722860,620121,FEES FOR PARTICIPANT SPORTS,0.0365,MEDIUM-LOW
722860,240123,TOOLS AND EQUIPMENT FOR PAINTING AND,0.0365,MEDIUM-LOW
722860,240213,MATERIALS AND EQUIPMENT FOR ROOF AND GUTTERS,0.0365,MEDIUM-LOW
722880,320902,HAND TOOLS,0.3377,HIGH
722880,320420,POWER TOOLS,0.2086,MEDIUM
722880,240123,TOOLS AND EQUIPMENT FOR PAINTING AND,0.1656,MEDIUM
722880,240121,TOOLS AND EQUIPMENT FOR PAINTING AND WALLPAPERIN,0.144,MEDIUM-LOW
722880,240122,TOOLS AND EQUIPMENT FOR PAINTING AND WALLPAPERIN,0.144,MEDIUM-LOW
722920,030310,ROUND ROAST,0.25,MEDIUM-LOW
722920,030510,ROUND STEAK,0.25,MEDIUM-LOW
722920,470311,ELECTRIC VEHICLE CHARGING,0.0717,MEDIUM-HIGH
722920,390110,GIRLS'' COATS AND JACKETS,0.0566,MEDIUM
722920,600142,PURCHASE OF OTHER VEHICLE,0.0566,MEDIUM
722920,520410,VEHICLE INSPECTION,0.0566,MEDIUM
722920,360210,MEN''S COATS AND JACKETS,0.0566,MEDIUM
722920,370110,BOYS'' COATS AND JACKETS,0.0566,MEDIUM
722920,380110,WOMEN''S COATS AND JACKETS,0.0566,MEDIUM
722920,850300,OTHER VEHICLE FINANCE CHARGES,0.0444,MEDIUM-LOW
722920,490300,VEHICLE OR ENGINE REPAIRS,0.0444,MEDIUM-LOW
722990,030310,ROUND ROAST,0.5,MEDIUM-LOW
722990,030510,ROUND STEAK,0.5,MEDIUM-LOW
730240,070110,CANNED FISH AND SEAFOOD,0.3333,MEDIUM-LOW
730240,070230,FRESH FISH AND SHELLFISH,0.3333,MEDIUM-LOW
730240,070240,FROZEN FISH AND SHELLFISH,0.3333,MEDIUM-LOW
730411,160211,FATS AND OILS,0.6988,HIGH
730411,470211,MOTOR OIL,0.3012,MEDIUM-LOW
730419,160211,FATS AND OILS,0.701,HIGH
730419,470211,MOTOR OIL,0.299,MEDIUM-LOW
730422,160211,FATS AND OILS,0.2353,HIGH
730422,320902,HAND TOOLS,0.2353,HIGH
730422,320420,POWER TOOLS,0.1439,MEDIUM
730422,240123,TOOLS AND EQUIPMENT FOR PAINTING AND,0.1134,MEDIUM
730422,470211,MOTOR OIL,0.1017,MEDIUM-LOW
730422,240121,TOOLS AND EQUIPMENT FOR PAINTING AND WALLPAPERIN,0.0851,MEDIUM-LOW
730422,240122,TOOLS AND EQUIPMENT FOR PAINTING AND WALLPAPERIN,0.0851,MEDIUM-LOW
730423,160211,FATS AND OILS,0.2347,HIGH
730423,320902,HAND TOOLS,0.2347,HIGH
730423,320420,POWER TOOLS,0.1432,MEDIUM
730423,240123,TOOLS AND EQUIPMENT FOR PAINTING AND,0.1128,MEDIUM-LOW
730423,470211,MOTOR OIL,0.101,MEDIUM-LOW
730423,240121,TOOLS AND EQUIPMENT FOR PAINTING AND WALLPAPERIN,0.0868,MEDIUM-LOW
730423,240122,TOOLS AND EQUIPMENT FOR PAINTING AND WALLPAPERIN,0.0868,MEDIUM-LOW
730424,160211,FATS AND OILS,0.6999,HIGH
730424,470211,MOTOR OIL,0.3001,MEDIUM-LOW
730429,160211,FATS AND OILS,0.7287,HIGH
730429,470211,MOTOR OIL,0.2713,MEDIUM-LOW
730451,600901,WATER SPORTS EQUIPMENT,0.0748,HIGH
730451,600902,OTHER SPORTS EQUIPMENT,0.0748,HIGH
730451,320130,INFANTS'' EQUIPMENT,0.0728,HIGH
730451,600430,WINTER SPORTS EQUIPMENT,0.0551,MEDIUM-HIGH
730451,550320,MEDICAL EQUIPMENT FOR GENERAL USE,0.0542,MEDIUM-HIGH
730451,690230,BUSINESS EQUIPMENT FOR HOME USE,0.0445,MEDIUM
730451,310331,MISCELLANEOUS SOUND EQUIPMENT,0.0432,MEDIUM
730451,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.0432,MEDIUM
730451,320150,OUTDOOR EQUIPMENT,0.0432,MEDIUM
730451,600410,CAMPING EQUIPMENT,0.0432,MEDIUM
730451,610120,PLAYGROUND EQUIPMENT,0.0432,MEDIUM
730451,610230,PHOTOGRAPHIC EQUIPMENT,0.0432,MEDIUM
730451,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.0432,MEDIUM
730451,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.0432,MEDIUM
730451,170533,SPORTS DRINKS,0.0432,MEDIUM
730451,240123,TOOLS AND EQUIPMENT FOR PAINTING AND,0.034,MEDIUM-LOW
730451,240213,MATERIALS AND EQUIPMENT FOR ROOF AND GUTTERS,0.034,MEDIUM-LOW
730451,310332,SOUND EQUIPMENT ACCESSORIES,0.0334,MEDIUM-LOW
730451,320140,LAUNDRY AND CLEANING EQUIPMENT,0.0334,MEDIUM-LOW
730451,600420,HUNTING AND FISHING EQUIPMENT,0.0334,MEDIUM-LOW
730451,320410,LAWN AND GARDEN EQUIPMENT,0.0334,MEDIUM-LOW
730451,620121,FEES FOR PARTICIPANT SPORTS,0.0334,MEDIUM-LOW
730459,600901,WATER SPORTS EQUIPMENT,0.0829,HIGH
730459,600902,OTHER SPORTS EQUIPMENT,0.0829,HIGH
730459,320130,INFANTS'' EQUIPMENT,0.0809,HIGH
730459,600430,WINTER SPORTS EQUIPMENT,0.061,MEDIUM-HIGH
730459,310331,MISCELLANEOUS SOUND EQUIPMENT,0.048,MEDIUM
730459,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.048,MEDIUM
730459,320150,OUTDOOR EQUIPMENT,0.048,MEDIUM
730459,600410,CAMPING EQUIPMENT,0.048,MEDIUM
730459,610120,PLAYGROUND EQUIPMENT,0.048,MEDIUM
730459,610230,PHOTOGRAPHIC EQUIPMENT,0.048,MEDIUM
730459,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.048,MEDIUM
730459,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.048,MEDIUM
730459,170533,SPORTS DRINKS,0.048,MEDIUM
730459,310332,SOUND EQUIPMENT ACCESSORIES,0.0371,MEDIUM-LOW
730459,320140,LAUNDRY AND CLEANING EQUIPMENT,0.0371,MEDIUM-LOW
730459,600420,HUNTING AND FISHING EQUIPMENT,0.0371,MEDIUM-LOW
730459,320410,LAWN AND GARDEN EQUIPMENT,0.0371,MEDIUM-LOW
730459,620121,FEES FOR PARTICIPANT SPORTS,0.0371,MEDIUM-LOW
730459,240123,TOOLS AND EQUIPMENT FOR PAINTING AND,0.0371,MEDIUM-LOW
730459,240213,MATERIALS AND EQUIPMENT FOR ROOF AND GUTTERS,0.0371,MEDIUM-LOW
730511,160211,FATS AND OILS,1.0,HIGH
730512,160211,FATS AND OILS,0.7407,HIGH
730512,470211,MOTOR OIL,0.2593,MEDIUM-LOW
730519,160211,FATS AND OILS,0.7021,HIGH
730519,470211,MOTOR OIL,0.2979,MEDIUM-LOW
730520,160211,FATS AND OILS,0.7014,HIGH
730520,470211,MOTOR OIL,0.2986,MEDIUM-LOW
730531,160211,FATS AND OILS,0.6998,HIGH
730531,470211,MOTOR OIL,0.3002,MEDIUM-LOW
730590,160211,FATS AND OILS,1.0,HIGH
730611,160211,FATS AND OILS,0.6963,HIGH
730611,470211,MOTOR OIL,0.3037,MEDIUM-LOW
730619,160211,FATS AND OILS,0.697,HIGH
730619,470211,MOTOR OIL,0.303,MEDIUM-LOW
730621,160211,FATS AND OILS,0.6949,HIGH
730621,470211,MOTOR OIL,0.3051,MEDIUM-LOW
730629,160211,FATS AND OILS,0.6958,HIGH
730629,470211,MOTOR OIL,0.3042,MEDIUM-LOW
730840,320130,INFANTS'' EQUIPMENT,0.1573,HIGH
730840,310331,MISCELLANEOUS SOUND EQUIPMENT,0.0843,MEDIUM-LOW
730840,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.0843,MEDIUM-LOW
730840,320150,OUTDOOR EQUIPMENT,0.0843,MEDIUM-LOW
730840,600410,CAMPING EQUIPMENT,0.0843,MEDIUM-LOW
730840,600901,WATER SPORTS EQUIPMENT,0.0843,MEDIUM-LOW
730840,600902,OTHER SPORTS EQUIPMENT,0.0843,MEDIUM-LOW
730840,610120,PLAYGROUND EQUIPMENT,0.0843,MEDIUM-LOW
730840,610230,PHOTOGRAPHIC EQUIPMENT,0.0843,MEDIUM-LOW
730840,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.0843,MEDIUM-LOW
730840,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.0843,MEDIUM-LOW
730890,320130,INFANTS'' EQUIPMENT,0.1331,MEDIUM-HIGH
730890,240213,MATERIALS AND EQUIPMENT FOR ROOF AND GUTTERS,0.0978,MEDIUM
730890,310331,MISCELLANEOUS SOUND EQUIPMENT,0.0699,MEDIUM-LOW
730890,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.0699,MEDIUM-LOW
730890,320150,OUTDOOR EQUIPMENT,0.0699,MEDIUM-LOW
730890,600410,CAMPING EQUIPMENT,0.0699,MEDIUM-LOW
730890,600901,WATER SPORTS EQUIPMENT,0.0699,MEDIUM-LOW
730890,600902,OTHER SPORTS EQUIPMENT,0.0699,MEDIUM-LOW
730890,610120,PLAYGROUND EQUIPMENT,0.0699,MEDIUM-LOW
730890,230115,ROOFING AND GUTTERS,0.0699,MEDIUM-LOW
730890,610230,PHOTOGRAPHIC EQUIPMENT,0.0699,MEDIUM-LOW
730890,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.0699,MEDIUM-LOW
730890,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.0699,MEDIUM-LOW
731010,320130,INFANTS'' EQUIPMENT,0.1609,MEDIUM-HIGH
731010,310331,MISCELLANEOUS SOUND EQUIPMENT,0.0839,MEDIUM-LOW
731010,310335,MISCELLANEOUS VIDEO EQUIPMENT,0.0839,MEDIUM-LOW
731010,320150,OUTDOOR EQUIPMENT,0.0839,MEDIUM-LOW
731010,600410,CAMPING EQUIPMENT,0.0839,MEDIUM-LOW
731010,600901,WATER SPORTS EQUIPMENT,0.0839,MEDIUM-LOW
731010,600902,OTHER SPORTS EQUIPMENT,0.0839,MEDIUM-LOW
731010,610120,PLAYGROUND EQUIPMENT,0.0839,MEDIUM-LOW
731010,610230,PHOTOGRAPHIC EQUIPMENT,0.0839,MEDIUM-LOW
731010,320905,MISCELLANEOUS HOUSEHOLD EQUIPMENT AND PARTS,0.0839,MEDIUM-LOW
731010,480213,"PARTS, EQUIPMENT, AND ACCESSORIES",0.0839,MEDIUM-LOW
731210,490318,REPAIR TIRES AND OTHER REPAIR WORK,0.597,MEDIUM
731210,480110,"TIRES - PURCHASED, REPLACED, INSTALLED",0.403,MEDIUM-LOW
731511,600310,BICYCLES,0.5,HIGH
731511,470211,MOTOR OIL,0.25,MEDIUM-LOW
731511,490311,MOTOR TUNE-UP,0.25,MEDIUM-LOW
731589,030310,ROUND ROAST,0.5,MEDIUM-LOW
731589,030510,ROUND STEAK,0.5,MEDIUM-LOW
731700,030310,ROUND ROAST,0.3733,MEDIUM-LOW
731700,030510,ROUND STEAK,0.3733,MEDIUM-LOW
731700,230115,ROOFING AND GUTTERS,0.2533,MEDIUM-LOW
731813,320430,OTHER HARDWARE,0.5676,HIGH
731813,310232,VIDEO GAME HARDWARE AND ACCESSORIES,0.2417,MEDIUM-LOW
731813,690111,COMPUTERS AND COMPUTER HARDWARE FOR NONBUSINESS USE,0.1906,MEDIUM-LOW
731815,180320,NUTS,0.5,HIGH
731815,030310,ROUND ROAST,0.25,MEDIUM-LOW
731815,030510,ROUND STEAK,0.25,MEDIUM-LOW
731816,180320,NUTS,1.0,HIGH
731819,180320,NUTS,1.0,HIGH
731940,270104,PHONE CARDS,1.0,MEDIUM-LOW
731990,320512,SEWING MACHINES,1.0,MEDIUM-LOW
732010,290110,MATTRESS AND SPRINGS,0.4118,MEDIUM-LOW
732010,470211,MOTOR OIL,0.1618,MEDIUM-LOW
732010,490311,MOTOR TUNE-UP,0.1618,MEDIUM-LOW
732010,520410,VEHICLE INSPECTION,0.1324,MEDIUM-LOW
732010,600142,PURCHASE OF OTHER VEHICLE,0.1324,MEDIUM-LOW
732020,290110,MATTRESS AND SPRINGS,0.3684,MEDIUM-LOW
732020,520410,VEHICLE INSPECTION,0.1579,MEDIUM-LOW
732020,470211,MOTOR OIL,0.1579,MEDIUM-LOW
732020,600142,PURCHASE OF OTHER VEHICLE,0.1579,MEDIUM-LOW
732020,490311,MOTOR TUNE-UP,0.1579,MEDIUM-LOW
732090,290110,MATTRESS AND SPRINGS,1.0,MEDIUM
732111,300311,"COOKING STOVES, OVENS (RENTER)",0.223,MEDIUM
732111,300312,"COOKING STOVES, OVENS (OWNED HOME)",0.1923,MEDIUM
732111,470114,ALTERNATIVE FUELS,0.1632,MEDIUM-LOW
732111,300900,MISCELLANEOUS HOUSEHOLD APPLIANCES,0.1584,MEDIUM-LOW
732111,690117,PORTABLE MEMORY,0.1451,MEDIUM-LOW
732111,470112,DIESEL FUEL,0.118,MEDIUM-LOW
732112,300900,MISCELLANEOUS HOUSEHOLD APPLIANCES,0.5,MEDIUM-LOW
732112,470112,DIESEL FUEL,0.5,MEDIUM-LOW
732119,470112,DIESEL FUEL,0.3497,MEDIUM-LOW
732119,690117,PORTABLE MEMORY,0.3357,MEDIUM-LOW
732119,300900,MISCELLANEOUS HOUSEHOLD APPLIANCES,0.3147,MEDIUM-LOW
732181,690117,PORTABLE MEMORY,0.2027,MEDIUM-LOW
732181,300900,MISCELLANEOUS HOUSEHOLD APPLIANCES,0.1815,MEDIUM-LOW
732181,470114,ALTERNATIVE FUELS,0.1815,MEDIUM-LOW
732181,470112,DIESEL FUEL,0.1564,MEDIUM-LOW
732181,320370,NONELECTRIC COOKWARE,0.139,MEDIUM-LOW
732181,640120,NONELECTRIC ARTICLES FOR THE HAIR,0.139,MEDIUM-LOW
732182,690117,PORTABLE MEMORY,0.2308,MEDIUM-LOW
732182,300900,MISCELLANEOUS HOUSEHOLD APPLIANCES,0.2115,MEDIUM-LOW
732182,470112,DIESEL FUEL,0.2115,MEDIUM-LOW
732182,320370,NONELECTRIC COOKWARE,0.1731,MEDIUM-LOW
732182,640120,NONELECTRIC ARTICLES FOR THE HAIR,0.1731,MEDIUM-LOW
732189,320521,SMALL ELECTRIC KITCHEN APPLIANCES,0.2015,MEDIUM
732189,640420,ELECTRIC PERSONAL CARE APPLIANCES,0.2015,MEDIUM
732189,300900,MISCELLANEOUS HOUSEHOLD APPLIANCES,0.1615,MEDIUM-LOW
732189,320370,NONELECTRIC COOKWARE,0.1452,MEDIUM-LOW
732189,470112,DIESEL FUEL,0.1452,MEDIUM-LOW
732189,640120,NONELECTRIC ARTICLES FOR THE HAIR,0.1452,MEDIUM-LOW
732190,300311,"COOKING STOVES, OVENS (RENTER)",0.1704,MEDIUM
732190,300900,MISCELLANEOUS HOUSEHOLD APPLIANCES,0.1579,MEDIUM-LOW
732190,300312,"COOKING STOVES, OVENS (OWNED HOME)",0.1454,MEDIUM-LOW
732190,320370,NONELECTRIC COOKWARE,0.1053,MEDIUM-LOW
732190,640120,NONELECTRIC ARTICLES FOR THE HAIR,0.1053,MEDIUM-LOW
732190,320611,"MATERIAL FOR INSULATION, OTHER MAINTENANCE AND",0.0789,MEDIUM-LOW
732190,320612,"MATERIAL FOR INSULATION, OTHER MAINTENANCE AND",0.0789,MEDIUM-LOW
