hs10_code,hs10_description,ucc_code,ucc_description,confidence_level,match_score,match_reasoning,match_method,demographic_split
0810904600,"FRUITS, FRESH, NESOI",130310,CANNED FRUITS,HIGH,1.0,anchor tokens: FRUITS,deterministic,1.0
0810904600,"FRUITS, FRESH, NESOI",130121,FROZEN FRUITS,HIGH,1.0,anchor tokens: FRUITS,deterministic,1.0
0810904600,"FRUITS, FRESH, NESOI",110410,OTHER FRESH FRUITS,HIGH,1.0,anchor tokens: FRUITS,deterministic,1.0
0810904600,"FRUITS, FRESH, NESOI",110510,"CITRUS FRUITS, EXCLUDING ORANGES",MEDIUM-HIGH,0.5667,anchor tokens: FRUITS,deterministic,1.0
0811100050,"STRAWBERRIES, UNCOOKD OR COOKD BY STEAMNG OR BOILING IN WATER, FROZEN, IN CONTAINERS EACH HOLDING OVER 1.2 LITERS, NOT OVER 25% CANE/BEET SUGAR",150211,SUGAR,MEDIUM-HIGH,0.6792,anchor tokens: SUGAR,deterministic,1.0
0811100060,"STRAWBERRIES UNCOOKD OR COOKD BY STEAMNG OR BOILING IN WATER, FROZEN, IN CONTAINERS EACH HOLDING OVER 2.1 LITERS, CONTAINNG OVER 25% CANE/BEET SUGAR",150211,SUGAR,MEDIUM-HIGH,0.6769,anchor tokens: SUGAR,deterministic,1.0
0811202040,"LOGANBERRIES, BLACK CURRANTS AND GOOSEBERRIES (OTHER THAN KIWI FRUIT) UNCOOKED OR COOKED BY STEAMING OR BOILING IN WATER, FROZEN, WHETHER OR NOT SWTN",130320,DRIED FRUIT,MEDIUM-HIGH,0.6818,anchor tokens: FRUIT,deterministic,1.0
0811901000,"BANANAS AND PLANTAINS, UNCOOKED OR COOKED BY STEAMING OR BOILING IN WATER, FROZEN, WHETHER OR NOT SWEETENED",110210,BANANAS,HIGH,0.7,anchor tokens: BANANAS,deterministic,1.0
0811902024,"BLUEBERRIES, WILD, FROZEN, UNCOOKED OR COOKED BY STEAMING OR BOILING IN WATER, WHETHER OR NOT CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER",150211,SUGAR,MEDIUM-HIGH,0.685,anchor tokens: SUGAR,deterministic,1.0
0811902028,"BLUEBERRIES, CULTIVATED, FROZEN, UNCOOKED OR COOKED BY STEAMING OR BOILING IN WATER, WHETHER OR NOT CONTAINING ADDED SUGAR OR OTHER SWEETENING MATTER",150211,SUGAR,MEDIUM-HIGH,0.685,anchor tokens: SUGAR,deterministic,1.0
0811902500,"CASHEW APPLES, MAMEYES COLORADOS, SAPODILLA, SOURSOUPS AND SWEETSOPS, UNCOOKED OR COOKED BY STEAMING OR BOILING IN WATER, FROZEN, WHETHER OR NT SWEETN",110110,APPLES,MEDIUM-HIGH,0.6792,anchor tokens: APPLES,deterministic,1.0
0811902500,"CASHEW APPLES, MAMEYES COLORADOS, SAPODILLA, SOURSOUPS AND SWEETSOPS, UNCOOKED OR COOKED BY STEAMING OR BOILING IN WATER, FROZEN, WHETHER OR NT SWEETN",180320,NUTS,MEDIUM-HIGH,0.6792,anchor tokens: NUTS; HS10 tokens matched: CASHEW,deterministic,1.0
0811903000,"COCONUT MEAT, UNCOOKED OR COOKED BY BOILING OR STEAMING IN WATER, FROZEN, WHETHER OR NOT SWEETENED",130310,CANNED FRUITS,HIGH,0.7,anchor tokens: FRUITS; HS10 tokens matched: COCONUT,deterministic,1.0
0811903000,"COCONUT MEAT, UNCOOKED OR COOKED BY BOILING OR STEAMING IN WATER, FROZEN, WHETHER OR NOT SWEETENED",130121,FROZEN FRUITS,HIGH,0.7,anchor tokens: FRUITS; HS10 tokens matched: COCONUT,deterministic,1.0
0811903000,"COCONUT MEAT, UNCOOKED OR COOKED BY BOILING OR STEAMING IN WATER, FROZEN, WHETHER OR NOT SWEETENED",110410,OTHER FRESH FRUITS,HIGH,0.7,anchor tokens: FRUITS; HS10 tokens matched: COCONUT,deterministic,1.0
0811908080,"FRUITS AND NUTS, UNCOOKED OR COOKED BY STEAMING OR BOILING IN WATER, WHETHER OR NOT SWEETENED, FROZEN, NESOI",130310,CANNED FRUITS,HIGH,0.7,anchor tokens: FRUITS,deterministic,1.0
0811908080,"FRUITS AND NUTS, UNCOOKED OR COOKED BY STEAMING OR BOILING IN WATER, WHETHER OR NOT SWEETENED, FROZEN, NESOI",180320,NUTS,HIGH,0.7,anchor tokens: NUTS,deterministic,1.0
0811908080,"FRUITS AND NUTS, UNCOOKED OR COOKED BY STEAMING OR BOILING IN WATER, WHETHER OR NOT SWEETENED, FROZEN, NESOI",110410,OTHER FRESH FRUITS,HIGH,0.7,anchor tokens: FRUITS,deterministic,1.0
0811908080,"FRUITS AND NUTS, UNCOOKED OR COOKED BY STEAMING OR BOILING IN WATER, WHETHER OR NOT SWEETENED, FROZEN, NESOI",130121,FROZEN FRUITS,HIGH,0.7,anchor tokens: FRUITS,deterministic,1.0
0811909000,"FRUIT AND NUTS, UNCOOKED OR COOKED BY STEAMING OR BOILING IN WATER, FROZEN, WHETHER OR NOT CONTAINING SWEETENERS, NESOI",130320,DRIED FRUIT,HIGH,0.7,anchor tokens: FRUIT,deterministic,1.0
0811909000,"FRUIT AND NUTS, UNCOOKED OR COOKED BY STEAMING OR BOILING IN WATER, FROZEN, WHETHER OR NOT CONTAINING SWEETENERS, NESOI",180320,NUTS,HIGH,0.7,anchor tokens: NUTS,deterministic,1.0
0812901000,"MIXTURES OF TWO OR MORE FRUITS, PROVISIONALLY PRESERVED, BUT UNSUITABLE IN THAT STATE FOR IMMEDIATE CONSUMPTION",130310,CANNED FRUITS,MEDIUM-HIGH,0.6889,anchor tokens: FRUITS,deterministic,1.0
0812901000,"MIXTURES OF TWO OR MORE FRUITS, PROVISIONALLY PRESERVED, BUT UNSUITABLE IN THAT STATE FOR IMMEDIATE CONSUMPTION",110410,OTHER FRESH FRUITS,MEDIUM-HIGH,0.6889,anchor tokens: FRUITS,deterministic,1.0
0812901000,"MIXTURES OF TWO OR MORE FRUITS, PROVISIONALLY PRESERVED, BUT UNSUITABLE IN THAT STATE FOR IMMEDIATE CONSUMPTION",130121,FROZEN FRUITS,MEDIUM-HIGH,0.6889,anchor tokens: FRUITS,deterministic,1.0
0812902000,"CITRUS FRUIT, PROVISIONALLY PRESERVED, BUT UNSUITABLE IN THAT STATE FOR IMMEDIATE CONSUMPTION",130320,DRIED FRUIT,MEDIUM-HIGH,0.6937,anchor tokens: FRUIT,deterministic,1.0
0812902000,"CITRUS FRUIT, PROVISIONALLY PRESERVED, BUT UNSUITABLE IN THAT STATE FOR IMMEDIATE CONSUMPTION",110310,ORANGES,MEDIUM-HIGH,0.6937,anchor tokens: ORANGES; HS10 tokens matched: CITRUS,deterministic,1.0
0812902000,"CITRUS FRUIT, PROVISIONALLY PRESERVED, BUT UNSUITABLE IN THAT STATE FOR IMMEDIATE CONSUMPTION",110510,"CITRUS FRUITS, EXCLUDING ORANGES",MEDIUM-HIGH,0.6937,"anchor tokens: CITRUS, FRUITS, ORANGES; HS10 tokens matched: CITRUS",deterministic,1.0
0812902000,"CITRUS FRUIT, PROVISIONALLY PRESERVED, BUT UNSUITABLE IN THAT STATE FOR IMMEDIATE CONSUMPTION",130310,CANNED FRUITS,MEDIUM-HIGH,0.65,anchor tokens: FRUITS,deterministic,1.0
0812902000,"CITRUS FRUIT, PROVISIONALLY PRESERVED, BUT UNSUITABLE IN THAT STATE FOR IMMEDIATE CONSUMPTION",110410,OTHER FRESH FRUITS,MEDIUM-HIGH,0.65,anchor tokens: FRUITS,deterministic,1.0
0812902000,"CITRUS FRUIT, PROVISIONALLY PRESERVED, BUT UNSUITABLE IN THAT STATE FOR IMMEDIATE CONSUMPTION",130121,FROZEN FRUITS,MEDIUM-HIGH,0.65,anchor tokens: FRUITS,deterministic,1.0
0812908800,"FRUIT AND NUTS, PROVISIONALLY PRESERVED, BUT UNSUITABLE IN THAT STATE FOR IMMEDIATE CONSUMPTION, NESOI",130320,DRIED FRUIT,MEDIUM-HIGH,0.6937,anchor tokens: FRUIT,deterministic,1.0
0812908800,"FRUIT AND NUTS, PROVISIONALLY PRESERVED, BUT UNSUITABLE IN THAT STATE FOR IMMEDIATE CONSUMPTION, NESOI",180320,NUTS,MEDIUM-HIGH,0.6937,anchor tokens: NUTS,deterministic,1.0
0812909000,"FRUIT AND NUTS, PROVISIONALLY PRESERVED, BUT UNSUITABLE IN THAT STATE FOR IMMEDIATE CONSUMPTION, NESOI",130320,DRIED FRUIT,MEDIUM-HIGH,0.6937,anchor tokens: FRUIT,deterministic,1.0
0812909000,"FRUIT AND NUTS, PROVISIONALLY PRESERVED, BUT UNSUITABLE IN THAT STATE FOR IMMEDIATE CONSUMPTION, NESOI",180320,NUTS,MEDIUM-HIGH,0.6937,anchor tokens: NUTS,deterministic,1.0
0813300000,"APPLES, DRIED",110110,APPLES,HIGH,1.0,anchor tokens: APPLES,deterministic,1.0
0813409000,"FRUIT, DRIED, OTHER THAN THAT OF HEADINGS 0801 TO 0806, NESOI",130320,DRIED FRUIT,HIGH,0.7667,anchor tokens: FRUIT,deterministic,1.0
0813409000,"FRUIT, DRIED, OTHER THAN THAT OF HEADINGS 0801 TO 0806, NESOI",130212,CANNED AND BOTTLED FRUIT JUICE,MEDIUM,0.4417,anchor tokens: FRUIT,deterministic,1.0
0813409000,"FRUIT, DRIED, OTHER THAN THAT OF HEADINGS 0801 TO 0806, NESOI",130122,FROZEN FRUIT JUICES,MEDIUM,0.4417,anchor tokens: FRUIT,deterministic,1.0
0813409000,"FRUIT, DRIED, OTHER THAN THAT OF HEADINGS 0801 TO 0806, NESOI",130211,FRESH FRUIT JUICE,MEDIUM,0.4417,anchor tokens: FRUIT,deterministic,1.0
0813409600,"FRUIT, DRIED, OTHER THAN THAT OF HEADINGS 0801 TO 0806, NESOI",130320,DRIED FRUIT,HIGH,0.7667,anchor tokens: FRUIT,deterministic,1.0
0813409600,"FRUIT, DRIED, OTHER THAN THAT OF HEADINGS 0801 TO 0806, NESOI",130212,CANNED AND BOTTLED FRUIT JUICE,MEDIUM,0.4417,anchor tokens: FRUIT,deterministic,1.0
0813409600,"FRUIT, DRIED, OTHER THAN THAT OF HEADINGS 0801 TO 0806, NESOI",130122,FROZEN FRUIT JUICES,MEDIUM,0.4417,anchor tokens: FRUIT,deterministic,1.0
0813409600,"FRUIT, DRIED, OTHER THAN THAT OF HEADINGS 0801 TO 0806, NESOI",130211,FRESH FRUIT JUICE,MEDIUM,0.4417,anchor tokens: FRUIT,deterministic,1.0
0813500020,MIXTURES CONTAINING ONLY DRIED FRUITS OF CHAPTER 8,130310,CANNED FRUITS,HIGH,0.7375,anchor tokens: FRUITS,deterministic,1.0
0813500020,MIXTURES CONTAINING ONLY DRIED FRUITS OF CHAPTER 8,130121,FROZEN FRUITS,HIGH,0.7375,anchor tokens: FRUITS,deterministic,1.0
0813500020,MIXTURES CONTAINING ONLY DRIED FRUITS OF CHAPTER 8,110410,OTHER FRESH FRUITS,HIGH,0.7375,anchor tokens: FRUITS,deterministic,1.0
0813500040,MIXTURES CONTAINING ONLY NUTS OF CHAPTER 8,180320,NUTS,HIGH,0.7375,anchor tokens: NUTS,deterministic,1.0
0813500060,"MIXTURES OF NUTS OR DRIED FRUITS OF CHAPTER 8, NESOI",130310,CANNED FRUITS,HIGH,0.7375,anchor tokens: FRUITS,deterministic,1.0
0813500060,"MIXTURES OF NUTS OR DRIED FRUITS OF CHAPTER 8, NESOI",180320,NUTS,HIGH,0.7375,anchor tokens: NUTS,deterministic,1.0
0813500060,"MIXTURES OF NUTS OR DRIED FRUITS OF CHAPTER 8, NESOI",110410,OTHER FRESH FRUITS,HIGH,0.7375,anchor tokens: FRUITS,deterministic,1.0
0813500060,"MIXTURES OF NUTS OR DRIED FRUITS OF CHAPTER 8, NESOI",130121,FROZEN FRUITS,HIGH,0.7375,anchor tokens: FRUITS,deterministic,1.0
0814000000,"PEEL OF CITRUS FRUIT OR MELONS, FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED IN BRINE, IN SULFUR WATER OR IN OTHER PRESEVATIVE SOLUTIONS",130320,DRIED FRUIT,MEDIUM-HIGH,0.6889,anchor tokens: FRUIT,deterministic,1.0
0814000000,"PEEL OF CITRUS FRUIT OR MELONS, FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED IN BRINE, IN SULFUR WATER OR IN OTHER PRESEVATIVE SOLUTIONS",110310,ORANGES,MEDIUM-HIGH,0.6889,anchor tokens: ORANGES; HS10 tokens matched: CITRUS,deterministic,1.0
0814000000,"PEEL OF CITRUS FRUIT OR MELONS, FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED IN BRINE, IN SULFUR WATER OR IN OTHER PRESEVATIVE SOLUTIONS",110510,"CITRUS FRUITS, EXCLUDING ORANGES",MEDIUM-HIGH,0.6889,"anchor tokens: CITRUS, FRUITS, ORANGES; HS10 tokens matched: CITRUS",deterministic,1.0
0814000000,"PEEL OF CITRUS FRUIT OR MELONS, FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED IN BRINE, IN SULFUR WATER OR IN OTHER PRESEVATIVE SOLUTIONS",130310,CANNED FRUITS,MEDIUM-HIGH,0.65,anchor tokens: FRUITS,deterministic,1.0
0814000000,"PEEL OF CITRUS FRUIT OR MELONS, FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED IN BRINE, IN SULFUR WATER OR IN OTHER PRESEVATIVE SOLUTIONS",110410,OTHER FRESH FRUITS,MEDIUM-HIGH,0.65,anchor tokens: FRUITS,deterministic,1.0
0814000000,"PEEL OF CITRUS FRUIT OR MELONS, FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED IN BRINE, IN SULFUR WATER OR IN OTHER PRESEVATIVE SOLUTIONS",130121,FROZEN FRUITS,MEDIUM-HIGH,0.65,anchor tokens: FRUITS,deterministic,1.0
0814001000,"PEEL OF CITRUS FRUIT, ORANGE OR CITRON, FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED",110310,ORANGES,HIGH,0.7667,"anchor tokens: ORANGES; HS10 tokens matched: CITRUS, ORANGE",deterministic,1.0
0814001000,"PEEL OF CITRUS FRUIT, ORANGE OR CITRON, FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED",110510,"CITRUS FRUITS, EXCLUDING ORANGES",HIGH,0.7667,"anchor tokens: CITRUS, FRUITS, ORANGES; HS10 tokens matched: CITRUS, ORANGE",deterministic,1.0
0814001000,"PEEL OF CITRUS FRUIT, ORANGE OR CITRON, FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED",130320,DRIED FRUIT,HIGH,0.7083,anchor tokens: FRUIT,deterministic,1.0
0814001000,"PEEL OF CITRUS FRUIT, ORANGE OR CITRON, FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED",130310,CANNED FRUITS,MEDIUM-HIGH,0.65,anchor tokens: FRUITS,deterministic,1.0
0814001000,"PEEL OF CITRUS FRUIT, ORANGE OR CITRON, FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED",110410,OTHER FRESH FRUITS,MEDIUM-HIGH,0.65,anchor tokens: FRUITS,deterministic,1.0
0814001000,"PEEL OF CITRUS FRUIT, ORANGE OR CITRON, FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED",130121,FROZEN FRUITS,MEDIUM-HIGH,0.65,anchor tokens: FRUITS,deterministic,1.0
0814004000,"LIME PEEL, FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED",130310,CANNED FRUITS,MEDIUM-HIGH,0.65,anchor tokens: FRUITS,deterministic,1.0
0814004000,"LIME PEEL, FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED",110410,OTHER FRESH FRUITS,MEDIUM-HIGH,0.65,anchor tokens: FRUITS,deterministic,1.0
0814004000,"LIME PEEL, FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED",130121,FROZEN FRUITS,MEDIUM-HIGH,0.65,anchor tokens: FRUITS,deterministic,1.0
0814004000,"LIME PEEL, FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED",110510,"CITRUS FRUITS, EXCLUDING ORANGES",MEDIUM-HIGH,0.55,"anchor tokens: CITRUS, FRUITS; HS10 tokens matched: LIME",deterministic,1.0
0814008000,"PEEL OF CITRUS FRUIT OR MELONS (INCLUDING WATERMELONS) FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED, NESOI",130320,DRIED FRUIT,HIGH,0.7083,anchor tokens: FRUIT,deterministic,1.0
0814008000,"PEEL OF CITRUS FRUIT OR MELONS (INCLUDING WATERMELONS) FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED, NESOI",110310,ORANGES,HIGH,0.7083,anchor tokens: ORANGES; HS10 tokens matched: CITRUS,deterministic,1.0
0814008000,"PEEL OF CITRUS FRUIT OR MELONS (INCLUDING WATERMELONS) FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED, NESOI",110510,"CITRUS FRUITS, EXCLUDING ORANGES",HIGH,0.7083,"anchor tokens: CITRUS, FRUITS, ORANGES; HS10 tokens matched: CITRUS",deterministic,1.0
0814008000,"PEEL OF CITRUS FRUIT OR MELONS (INCLUDING WATERMELONS) FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED, NESOI",130310,CANNED FRUITS,MEDIUM-HIGH,0.65,anchor tokens: FRUITS,deterministic,1.0
0814008000,"PEEL OF CITRUS FRUIT OR MELONS (INCLUDING WATERMELONS) FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED, NESOI",110410,OTHER FRESH FRUITS,MEDIUM-HIGH,0.65,anchor tokens: FRUITS,deterministic,1.0
0814008000,"PEEL OF CITRUS FRUIT OR MELONS (INCLUDING WATERMELONS) FRESH, FROZEN, DRIED OR PROVISIONALLY PRESERVED, NESOI",130121,FROZEN FRUITS,MEDIUM-HIGH,0.65,anchor tokens: FRUITS,deterministic,1.0
0901110000,"COFFEE, NOT ROASTED, NOT DECAFFEINATED",170310,ROASTED COFFEE,HIGH,0.8833,"anchor tokens: COFFEE, ROASTED",deterministic,1.0
0901110015,"COFFEE, CERTIFIED ORGANIC, ARABICA, NOT DECAFFEINATED, NOT ROASTED",170310,ROASTED COFFEE,HIGH,0.79,"anchor tokens: COFFEE, ROASTED",deterministic,1.0
0901110025,"COFFEE, ARABICA, OTHER THAN CERTIFIED ORGANIC, NOT DECAFFEINATED, NOT ROASTED",170310,ROASTED COFFEE,HIGH,0.79,"anchor tokens: COFFEE, ROASTED",deterministic,1.0
0901110045,"COFFEE, CERTIFIED ORGANIC, NOT ARABICA, NOT DECAFFEINATED, NOT ROASTED",170310,ROASTED COFFEE,HIGH,0.79,"anchor tokens: COFFEE, ROASTED",deterministic,1.0
0901110055,"COFFEE, OTHER THAN CERTIFIED ORGANIC, NOT ARABICA, NOT DECAFFEINATED, NOT ROASTED",170310,ROASTED COFFEE,HIGH,0.79,"anchor tokens: COFFEE, ROASTED",deterministic,1.0
0901120000,"COFFEE, NOT ROASTED, DECAFFEINATED",170310,ROASTED COFFEE,HIGH,0.8833,"anchor tokens: COFFEE, ROASTED",deterministic,1.0
0901120015,"COFFEE, CERTIFIED ORGANIC, DECAFFEINATED, NOT ROASTED",170310,ROASTED COFFEE,HIGH,0.825,"anchor tokens: COFFEE, ROASTED",deterministic,1.0
0901120025,"COFFEE, DECAFFEINATED, OTHER THAN CERTIFIED ORGANIC, NOT ROASTED",170310,ROASTED COFFEE,HIGH,0.825,"anchor tokens: COFFEE, ROASTED",deterministic,1.0
0901210010,"COFFEE, ROASTED, NOT DECAFFEINATED, CERTIFIED ORGANIC",170310,ROASTED COFFEE,HIGH,0.825,"anchor tokens: COFFEE, ROASTED",deterministic,1.0
0901210035,"COFFEE, CERTIFIED ORGANIC, IN RETAIL CONTAINERS WEIGHING 2 KG OR LESS, ROASTED, NOT DECAFFEINATED",170310,ROASTED COFFEE,HIGH,0.7667,"anchor tokens: COFFEE, ROASTED",deterministic,1.0
0901210045,"COFFEE, IN RETAIL CONTAINERS WEIGHING 2 KG OR LESS, ROASTED, OTHER THAN CERTIFIED ORGANIC, NOT DECAFFEINATED",170310,ROASTED COFFEE,HIGH,0.7667,"anchor tokens: COFFEE, ROASTED",deterministic,1.0
0901210050,"COFFEE, ROASTED, NOT DECAFFEINATED, OTHER THAN CERTIFIED ORGANIC",170310,ROASTED COFFEE,HIGH,0.825,"anchor tokens: COFFEE, ROASTED",deterministic,1.0
0901210055,"COFFEE, CERTIFIED ORGANIC, ROASTED, NOT IN RETAIL CONTAINERS WEIGHING 2 KG OR LESS, NOT DECAFFEINATED",170310,ROASTED COFFEE,HIGH,0.7667,"anchor tokens: COFFEE, ROASTED",deterministic,1.0
0901210065,"COFFEE, ROASTED, OTHER THAN CERTIFIED ORGANIC, NOT IN RETAIL CONTAINERS WEIGHING 2 KG OR LESS, NOT DECAFFEINATED",170310,ROASTED COFFEE,HIGH,0.7667,"anchor tokens: COFFEE, ROASTED",deterministic,1.0
0901220000,"COFFEE, ROASTED, DECAFFEINATED",170310,ROASTED COFFEE,HIGH,0.8833,"anchor tokens: COFFEE, ROASTED",deterministic,1.0
0901220035,"COFFEE, CERTIFIED ORGANIC, IN RETAIL CONTAINERS WEIGHING 2 KG OR LESS, DECAFFEINATED, ROASTED",170310,ROASTED COFFEE,HIGH,0.7667,"anchor tokens: COFFEE, ROASTED",deterministic,1.0
0901220045,"COFFEE, IN RETAIL CONTAINERS WEIGHING 2 KG OR LESS, DECAFFEINATED, ROASTED, OTHER THAN CERTIFIED ORGANIC",170310,ROASTED COFFEE,HIGH,0.7667,"anchor tokens: COFFEE, ROASTED",deterministic,1.0
0901220060,"COFFEE, ROASTED, DECAFFEINATED, NESOI",170310,ROASTED COFFEE,HIGH,0.8833,"anchor tokens: COFFEE, ROASTED",deterministic,1.0
0901901000,COFFEE HUSKS AND SKINS,170310,ROASTED COFFEE,MEDIUM,0.4417,anchor tokens: COFFEE,deterministic,1.0
0901902000,COFFEE SUBSTITUTES CONTAINING COFFEE IN ANY PROPORTION,170310,ROASTED COFFEE,MEDIUM,0.4417,anchor tokens: COFFEE,deterministic,1.0
0902100000,GREEN TEA (NOT FERMENTED) IN IMMEDIATE PACKINGS OF A CONTENT NOT EXCEEDING 3KG,170520,TEA,HIGH,0.7,anchor tokens: TEA,deterministic,1.0
0902101015,"GREEN TEA (NOT FERMENTED), CERTIFIED ORGANIC, FLAVORED, IN IMMEDIATE PACKINGS OF A CONTENT NOT EXCEEDING 3 KG",170520,TEA,MEDIUM-HIGH,0.6889,anchor tokens: TEA,deterministic,1.0
0902101050,"GREEN TEA (NOT FERMENTED), FLAVORED, IN IMMEDIATE PACKINGS OF A CONTENT NOT EXCEEDING 3 KG, OTHER THAN CERTIFIED ORGANIC",170520,TEA,MEDIUM-HIGH,0.6889,anchor tokens: TEA,deterministic,1.0
0902109015,"GREEN TEA (NOT FERMENTED), CERTIFIED ORGANIC, IN IMMEDIATE PACKINGS OF A CONTENT NOT EXCEEDING 3KG, NOT FLAVORED",170520,TEA,MEDIUM-HIGH,0.6889,anchor tokens: TEA,deterministic,1.0
0902109050,"GREEN TEA (NOT FERMENTED), IN IMMEDIATE PACKINGS OF A CONTENT NOT EXCEEDING 3KG, OTHER THAN CERTIFIED ORGANIC, NOT FLAVORED",170520,TEA,MEDIUM-HIGH,0.6889,anchor tokens: TEA,deterministic,1.0
0902200000,"GREEN TEA (NOT FERMENTED), EXCEPT IN IMMEDIATE PACKINGS OF A CONTENT NOT EXCEEDING 3 KG (6.61 LB.), NESOI",170520,TEA,HIGH,0.7,anchor tokens: TEA,deterministic,1.0
0902201000,"GREEN TEA (NOT FERMENTED), FLAVORED, NESOI",170520,TEA,HIGH,0.7375,anchor tokens: TEA,deterministic,1.0
0902209015,"GREEN TEA (NOT FERMENTED), CERTIFIED ORGANIC, NOT FLAVORED, NOT IN IMMEDIATE PACKINGS OF A CONTENT NOT EXCEEDING 3 KG",170520,TEA,MEDIUM-HIGH,0.6889,anchor tokens: TEA,deterministic,1.0
0902209050,"GREEN TEA (NOT FERMENTED), OTHER THAN CERTIFIED ORGANIC, NOT FLAVORED, NOT IN IMMEDIATE PACKINGS OF A CONTENT NOT EXCEEDING 3 KG",170520,TEA,MEDIUM-HIGH,0.6889,anchor tokens: TEA,deterministic,1.0
0902300000,"BLACK TEA (FERMENTED) AND PARTLY FERMENTED TEA, IN IMMEDIATE PACKINGS OF A CONTENT NOT EXCEEDING 3KG",170520,TEA,MEDIUM-HIGH,0.6937,anchor tokens: TEA,deterministic,1.0
0902300015,"BLACK TEA (FERMENTED) AND PARTLY FERMENTED TEA, CERTIFIED ORGANIC, IN TEA BAGS, IN IMMEDIATE PACKINGS OF A CONTENT NOT EXCEEDING 3 KG",170520,TEA,MEDIUM-HIGH,0.685,anchor tokens: TEA,deterministic,1.0
0902300050,"BLACK TEA (FERMENTED) AND PARTLY FERMENTED TEA, IN TEA BAGS, IN IMMEDIATE PACKINGS OF A CONTENT NOT EXCEEDING 3 KG, OTHER THAN CERTIFIED ORGANIC",170520,TEA,MEDIUM-HIGH,0.685,anchor tokens: TEA,deterministic,1.0
0902300090,"BLACK TEA (FERMENTED) AND PARTLY FERMENTED TEA, IN IMMEDIATE PACKINGS OF A CONTENT NOT EXCEEDING 3KG, NESOI",170520,TEA,MEDIUM-HIGH,0.6937,anchor tokens: TEA,deterministic,1.0
0902400000,"BLACK TEA (FERMENTED) AND OTHER PARTLY FERMENTED TEA, NESOI",170520,TEA,HIGH,0.7375,anchor tokens: TEA,deterministic,1.0
0910110015,"GINGER, NOT GROUND",180410,"SALT, SPICES, OTHER SEASONINGS",MEDIUM-HIGH,0.5667,anchor tokens: SPICES; HS10 tokens matched: GINGER,deterministic,1.0
0910120000,"GINGER, GROUND",180410,"SALT, SPICES, OTHER SEASONINGS",MEDIUM-HIGH,0.5667,anchor tokens: SPICES; HS10 tokens matched: GINGER,deterministic,1.0
0910910000,MIXTURES OF SPICES REFERRED TO IN NOTE 1(B) TO CHAPTER 9,180410,"SALT, SPICES, OTHER SEASONINGS",MEDIUM,0.5033,"anchor tokens: SEASONINGS, SPICES; HS10 tokens matched: SPICES",deterministic,1.0
0910996000,"SPICES, EXCEPT THYME, BAY LEAVES AND CURRY, NESOI",180410,"SALT, SPICES, OTHER SEASONINGS",MEDIUM,0.5033,"anchor tokens: SEASONINGS, SPICES; HS10 tokens matched: SPICES",deterministic,1.0
0910997000,"SPICES, EXCEPT THYME, BAY LEAVES AND CURRY, NESOI",180410,"SALT, SPICES, OTHER SEASONINGS",MEDIUM,0.5033,"anchor tokens: SEASONINGS, SPICES; HS10 tokens matched: SPICES",deterministic,1.0
1001110000,DURUM WHEAT SEED,010110,FLOUR,HIGH,0.8833,"anchor tokens: FLOUR; HS10 tokens matched: DURUM, WHEAT",deterministic,1.0
1001110000,DURUM WHEAT SEED,010120,PREPARED FLOUR MIXES,MEDIUM-HIGH,0.5583,"anchor tokens: FLOUR; HS10 tokens matched: DURUM, WHEAT",deterministic,1.0
1001110000,DURUM WHEAT SEED,020110,WHITE BREAD,MEDIUM,0.4417,anchor tokens: BREAD; HS10 tokens matched: WHEAT,deterministic,1.0
1001110000,DURUM WHEAT SEED,020210,"BREAD, OTHER THAN WHITE",MEDIUM,0.4417,anchor tokens: BREAD; HS10 tokens matched: WHEAT,deterministic,1.0
1001110000,DURUM WHEAT SEED,020620,BREAD AND CRACKER PRODUCTS,MEDIUM,0.4417,anchor tokens: BREAD; HS10 tokens matched: WHEAT,deterministic,1.0
1001190000,"DURUM WHEAT, EXCEPT SEED",010110,FLOUR,HIGH,0.8833,"anchor tokens: FLOUR; HS10 tokens matched: DURUM, WHEAT",deterministic,1.0
